Datum export;20230125 15:06;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220124 03:00;20220124 04:00;17.8;22;22.1;17.5;19.2;20.4;21.1;19.5;20.6;19.9;27.6;18.284;8.906;7.269;30.28;32.926;25.037;23.978;14.6;21.254;11.032;19.019;21.509;18.059;27.673;13.012;19.029;23.704;27.428;16.226;16.609;11.944;8.118;5.504;5.539
PM2.5;uur;µg/m³;20220124 04:00;20220124 05:00;20.3;22.6;22.8;22.1;22.8;22.5;23.2;21.9;22.9;23.1;20.5;15.315;9.582;9.719;20.519;33.514;24.419;21.371;15.393;20.215;15.57;23.88;26.252;18.774;26.859;14.854;28.075;28.643;23.929;20.097;10.611;12.277;4.703;5.476;5.423
PM2.5;uur;µg/m³;20220124 05:00;20220124 06:00;22.3;25.8;23.2;30.7;22;21.5;24;22.7;21.1;32.6;17.2;15.08;11.787;5.831;23.008;32.23;23.792;19.607;19.843;19.304;16.207;19.578;26.164;21.244;38.374;17.99;32.161;35.728;21.264;17.794;16.56;12.14;2.39;5.498;12.512
PM2.5;uur;µg/m³;20220124 06:00;20220124 07:00;30.1;37.3;35.5;35.3;24.6;27.8;24.7;25.8;22.3;36;16.8;14.492;;4.568;25.605;31.573;25.086;21.322;21.175;29.819;13.149;28.32;29.319;22.881;33.21;33.543;34.807;36.405;21.959;16.765;20.921;9.68;6.215;5.39;10.18
PM2.5;uur;µg/m³;20220124 07:00;20220124 08:00;32.1;39.7;35.7;35.6;32.3;33.7;33.3;32.5;28.6;34;23.5;14.658;25.301;17.961;15.197;23.057;11.258;19.764;22.93;31.465;15.364;37.551;34.611;26.654;35.307;34.846;30.574;30.936;19.039;15.629;13.473;9.121;5.16;12.63;12.022
PM2.5;uur;µg/m³;20220124 08:00;20220124 09:00;34.8;37.1;35.3;30.7;37.6;37.5;38;32.9;33.1;30.1;20.9;17.716;12.806;7.927;20.705;21.763;13.169;22.116;21.332;33.759;23.194;40.089;43.5;22.616;29.211;36.375;24.723;24.968;24.292;15.07;12.434;13.58;6.131;12.875;10.895
PM2.5;uur;µg/m³;20220124 09:00;20220124 10:00;32.1;33.6;31.4;31.9;34.5;31.6;34.1;35.4;31.6;32.4;24;14.394;22.077;18.03;20.813;22.479;20.019;17.785;29.437;22.381;24.253;32.142;40.285;25.86;36.454;32.818;31.397;22.469;25.291;13.306;16.021;13.316;12.894;25.056;11.865
PM2.5;uur;µg/m³;20220124 10:00;20220124 11:00;32.7;34.3;33;33.7;30.2;31.4;33.6;36;33.1;34.1;21.7;11.493;19.872;15.011;17.922;23.106;12.973;22.126;32.249;28.751;32.72;32.612;32.494;23.459;;26.703;34.288;20.921;17.54;16.099;15.736;13.041;15.354;13.718;18.255
PM2.5;uur;µg/m³;20220124 11:00;20220124 12:00;33.3;35.5;34.7;32.8;31.4;32.3;35.1;37;38.3;33.2;20.2;16.687;22.822;8.518;21.959;16.805;13.267;22.508;28.859;32.112;42.383;33.514;31.26;23.086;;31.416;31.554;22.792;9.876;10.062;11.072;11.875;11.846;20.303;22.92
PM2.5;uur;µg/m³;20220124 12:00;20220124 13:00;35.1;36.2;34.9;31.5;32.7;34.3;36.7;37;40.2;31.9;22;13.394;16.001;15.609;22.675;24.233;13.149;18.52;27.692;30.966;41.432;34.004;40.834;27.33;;31.524;23.498;23.929;9.494;15.325;10.258;11.895;17.569;20.872;23.91
PM2.5;uur;µg/m³;20220124 13:00;20220124 14:00;35.2;34.3;34.1;28.5;32.7;33.8;37;36.2;36.7;29.6;26.2;15.707;19.284;9.69;22.322;23.753;15.158;21.293;25.987;30.113;41.275;26.203;35.415;15.854;;29.78;25.154;23.821;14.394;20.832;22.332;11.375;19.901;18.5;19.323
PM2.5;uur;µg/m³;20220124 14:00;20220124 15:00;34.1;33.7;33.2;29.2;33.1;33.7;35.6;37;35.7;30;28.4;16.099;18.765;9.17;;21.322;14.129;17.941;26.291;27.947;32.445;31.554;32.093;16.942;19.47;30.574;22.792;21.371;17.971;17.755;21.166;11.356;17.099;18.755;18.637
PM2.5;uur;µg/m³;20220124 15:00;20220124 16:00;34.3;33;32.8;30.4;33;33.2;35.8;37;36.3;31.7;31.7;23.861;17.51;10.513;;23.616;16.756;22.077;28.545;26.889;34.856;34.062;36.091;34.209;21.264;24.811;17.157;22.626;16.217;19.313;24.194;10.993;19.333;17.687;21.91
PM2.5;uur;µg/m³;20220124 16:00;20220124 17:00;32.1;31.8;31.2;29.3;30.8;30.7;34.2;36.5;38.2;30.3;34.7;23.537;3.723;8.407;;27.232;14.541;25.723;29.79;26.438;33.543;25.919;36.14;27.555;20.852;28.026;23.38;24.36;16.275;23.096;25.115;10.729;21.46;14.609;19.98
PM2.5;uur;µg/m³;20220124 17:00;20220124 18:00;31.1;29;28.8;27.1;27.9;27.7;31.5;36.3;38.9;28.4;31.5;19.46;7.676;5.714;;27.222;22.332;25.83;25.605;25.34;31.955;27.986;31.642;23.302;19.735;19.715;25.291;22.391;24.87;23.91;25.605;13.443;19.186;19.803;21.264
PM2.5;uur;µg/m³;20220124 18:00;20220124 19:00;30.1;28.3;28.3;27.3;27.3;26.7;29.6;34.6;37.2;28.2;33.2;21.901;9.19;11.15;;27.594;26.056;31.75;22.547;23.42;41.06;23.714;26.134;28.78;22.41;19.656;22.753;28.339;30.378;27.026;20.911;14.227;25.84;20.852;26.35
PM2.5;uur;µg/m³;20220124 19:00;20220124 20:00;29;29;28.8;29.3;27.2;27.3;28.3;31.9;33.9;30.4;39.2;23.821;14.609;18;;27.614;24.821;34.739;27.065;24.997;30.828;25.438;31.593;28.888;21.195;21.695;23.459;25.154;30.672;24.978;23.557;19.304;27.065;20.352;23.508
PM2.5;uur;µg/m³;20220124 20:00;20220124 21:00;28.9;30.5;30.7;30.6;29.5;29.9;31.1;31.1;34.6;31.6;36.5;15.805;9.484;16.579;;31.22;25.585;29.104;29.427;24.566;34.778;30.064;33.122;30.289;28.741;25.046;23.047;25.154;27.389;25.683;24.939;24.664;28.868;25.517;30.505
PM2.5;uur;µg/m³;20220124 21:00;20220124 22:00;30.5;30.5;30.9;30.6;29.5;28.6;31.6;32.7;36.2;31.2;37.7;21.068;15.629;15.58;;40.452;29.476;41.001;26.585;28.359;35.219;27.859;35.248;26.222;27.389;30.211;26.066;26.203;27.438;25.007;24.213;26.82;30.162;28.594;25.223
PM2.5;uur;µg/m³;20220124 22:00;20220124 23:00;30;30.5;30.5;30.4;28.6;28.7;30.7;33.9;35.8;30.7;34.1;26.075;20.95;21.391;;49.458;25.723;40.246;28.055;27.291;34.454;25.791;33.484;28.682;29.319;32.357;29.584;24.302;35.131;21.685;28.751;25.037;27.114;24.645;31.093
PM2.5;uur;µg/m³;20220124 23:00;20220125 00:00;30.2;30.7;30.9;31.1;29.2;29.7;31.4;31.6;32.9;31.2;35.3;29.819;22.155;16.618;;40.619;31.113;40.207;23.812;26.673;36.169;25.037;27.683;30.211;29.525;31.524;28.79;29.799;31.475;28.222;31.191;28.516;30.534;29.819;30.191
PM2.5;uur;µg/m³;20220125 00:00;20220125 01:00;31.2;31.2;31.5;30.6;29.6;29.7;31.6;30.9;31.1;31.8;36.3;26.409;25.703;20.842;;42.255;35.336;38.306;24.155;24.605;38.267;27.545;33.896;28.055;38.806;34.141;33.651;32.034;31.759;28.486;34.592;24.713;36.365;25.419;30.446
PM2.5;uur;µg/m³;20220125 01:00;20220125 02:00;31.3;31.9;32.5;31.9;30.5;30.8;32;32.1;31.3;32.3;36.3;30.877;14.433;17.912;;35.777;32.779;39.286;23.939;28.947;32.259;27.996;33.131;25.576;30.358;33.367;34.033;30.74;32.69;36.708;34.788;26.663;31.524;29.839;29.074
PM2.5;uur;µg/m³;20220125 02:00;20220125 03:00;32.1;33.5;34.1;33.2;31.8;32.6;33.2;33.2;33.7;33.4;38.7;34.944;11.983;8.769;;37.296;32.534;33.337;27.859;28.133;28.124;36.914;30.76;29.701;33.817;31.495;30.936;36.865;37.12;41.03;35.65;30.985;30.485;28.643;34.915
PM2.5;uur;µg/m³;20220125 03:00;20220125 04:00;33.4;34.4;35.1;33.6;33.6;33.5;34.6;34.7;35.1;34.2;39.3;38.541;27.055;12.983;;38.267;33.788;35.033;29.437;30.75;29.672;30.77;42.814;30.446;32.269;34.562;33.572;34.856;33.817;40.06;36.895;31.593;33.935;25.821;31.338
PM2.5;uur;µg/m³;20220125 04:00;20220125 05:00;34.3;35.4;35.7;33.5;34.2;34.2;35.6;35.9;36.1;34.5;39.3;37.336;25.821;17.461;;37.355;31.348;41.177;34.004;31.26;29.192;36.365;33.945;26.173;32.583;29.809;27.261;32.416;38.384;38.521;34.072;29.545;28.937;24.125;27.536
PM2.5;uur;µg/m³;20220125 05:00;20220125 06:00;34.8;36;36.2;33.7;34.7;34.8;36.3;36.5;36.2;34.3;37.3;34.317;18.333;20.558;;38.472;33.563;47.743;27.477;37.796;26.213;38.443;41.785;26.673;27.634;31.661;30.338;33.631;37.316;30.868;28.829;27.741;29.006;30.789;33.376
PM2.5;uur;µg/m³;20220125 06:00;20220125 07:00;35.6;38.3;38.3;35.6;35.3;36.8;38.3;36.7;37.3;37.3;35.7;35.18;16.618;20.499;;39.178;36.855;39.325;31.593;38.149;27.036;42.775;42.03;30.975;32.436;32.514;28.349;32.044;43.666;42.735;30.711;26.32;26.565;31.044;27.134
PM2.5;uur;µg/m³;20220125 07:00;20220125 08:00;37.2;39;39.2;38.5;36.7;37;39.9;37.7;39.5;39.6;35.9;39.619;14.178;19.137;;45.636;41.461;37.875;33.602;36.757;24.625;38.913;46.156;27.83;29.564;31.612;36.522;33.651;41.491;32.622;36.14;29.496;27.134;29.937;33.866
PM2.5;uur;µg/m³;20220125 08:00;20220125 09:00;39.7;40;39.8;39.1;36;37;40.6;39.1;42.5;40.1;36.4;37.512;30.917;16.373;;46.861;36.63;36.062;35.131;42.02;27.467;38.365;41.697;27.741;43.657;33.857;43.617;36.846;42.353;36.895;41.589;30.975;29.358;28.114;35.826
PM2.5;uur;µg/m³;20220125 09:00;20220125 10:00;40.3;40.4;40.4;39.5;35.6;37.5;39.6;40.4;45.1;39.8;39.3;37.14;20.891;21.146;;50.448;37.59;38.521;33.964;41.961;26.154;37.042;44.94;32.7;46.116;35.826;44.627;37.894;38.688;40.756;40.354;31.867;;32.661;35.052
PM2.5;uur;µg/m³;20220125 10:00;20220125 11:00;40.8;41.2;40.9;39.1;36.4;39.1;38.8;40.2;50.2;39.7;35.7;40.766;25.468;19.313;;50.379;40.413;36.444;29.29;42.343;22.214;39.139;45.479;26.066;47.194;35.052;46.283;47.224;46.567;41.53;41.54;20.44;;26.957;35.385
PM2.5;uur;µg/m³;20220125 11:00;20220125 12:00;40.8;41.1;40.6;38.9;37.4;39.8;40.9;40.9;49.1;40;39.9;40.168;23.331;27.555;;45.813;37.198;41.128;36.787;41.961;27.585;41.207;45.352;30.142;43.461;34.984;47.204;43.549;40.158;42.02;35.15;26.663;;;32.416
PM2.5;uur;µg/m³;20220125 12:00;20220125 13:00;41.6;41.2;40.6;40.6;38.2;39.8;41.4;41.9;44.3;41;41;43.382;25.507;29.388;;45.636;38.218;46.44;32.857;40.276;29.937;43.02;44.539;33.141;47.782;36.777;43.431;39.472;41.246;37.924;35.973;27.859;32.259;;
PM2.5;uur;µg/m³;20220125 13:00;20220125 14:00;41.1;41.4;41.2;41.6;38.5;39.9;46.4;41.6;40.5;42.8;42.3;43.686;23.351;22.528;;51.918;47.596;56.054;35.219;42.5;27.732;42.461;36.287;28.898;42.716;32.191;45.783;35.091;39.609;42.863;41.256;28.535;30.613;31.612;34.219
PM2.5;uur;µg/m³;20220125 14:00;20220125 15:00;41.1;43.9;43.9;46.6;40.4;42;43.7;42.6;41.7;47.6;42.2;38.443;25.546;21.783;;57.377;51.281;48.851;36.777;42.402;32.21;45.479;46.107;27.006;44.235;36.561;45.342;49.997;37.914;;39.354;28.731;31.946;37.336;33.229
PM2.5;uur;µg/m³;20220125 15:00;20220125 16:00;41.9;47.8;47.2;49.7;42.2;45;44.7;43.1;42.2;51.3;47.8;41.501;26.977;30.427;;56.73;47.41;55.446;35.709;46.528;26.84;50.419;45.871;28.153;40.236;40.53;43.529;47.812;40.707;;;27.624;29.055;32.23;33.906
PM2.5;uur;µg/m³;20220125 16:00;20220125 17:00;43.3;49.4;48.6;47.3;44.4;45.1;46.3;44.3;42.6;49.8;50.5;35.493;35.405;12.708;;60.728;44.215;53.388;39.09;51.163;30.407;46.9;47.831;35.297;43.892;38.923;43.225;46.695;38.129;36.738;43.088;27.741;32.975;29.799;34.464
PM2.5;uur;µg/m³;20220125 17:00;20220125 18:00;45.1;50.1;49.2;47.2;44.2;46.4;46.6;49.3;41.1;50.1;49;42.226;26.007;21.254;;45.871;39.384;54.721;32.71;49.448;27.359;47.537;49.252;36.003;44.764;36.63;39.345;43.696;35.885;39.492;42.049;29.319;34.67;32.191;36.013
PM2.5;uur;µg/m³;20220125 18:00;20220125 19:00;46.4;53.3;49.8;48;45;47.5;46.7;50;45.7;50.5;48.3;42.598;28.663;28.947;;49.448;40.805;57.72;33.69;48.566;24.017;49.252;48.596;39.335;46.018;44.254;41.736;48.645;37.62;46.058;44.666;27.839;31.015;32.563;37.659
PM2.5;uur;µg/m³;20220125 19:00;20220125 20:00;45.7;52.8;51.4;49.5;45.7;48.4;47.4;51.2;45.5;51.9;47.8;43.265;28.927;25.233;;57.416;42.049;56.201;41.471;50.115;23.41;46.665;46.567;34.954;49.096;29.486;47.077;48.223;43.304;45.127;41.902;29.153;33.112;39.364;37.394
PM2.5;uur;µg/m³;20220125 20:00;20220125 21:00;48.6;53.3;52.5;51;46.7;50.3;50;50.3;46.5;52.9;47.5;44.098;31.377;21.891;;51.771;46.401;60.238;39.629;51.791;21.969;53.868;55.76;40.021;45.136;32.338;49.282;45.793;42.118;39.315;44.176;24.821;35.464;34.905;39.413
PM2.5;uur;µg/m³;20220125 21:00;20220125 22:00;50.1;52.1;52.3;51.3;48.6;49.8;50.5;51;44.8;53.5;43.6;46.783;25.487;26.938;;54.554;49.85;61.061;42.196;51.693;18.833;53.457;47.537;38.345;49.243;29.643;49.566;46.038;44.401;44.48;43.657;32.318;34.925;33.778;37.61
PM2.5;uur;µg/m³;20220125 22:00;20220125 23:00;49.7;52.8;52.8;50.9;47.9;50;49;47.2;41.8;52.1;43.2;50.458;32.71;25.311;;59.533;53.29;54.231;39.864;52.771;23.851;51.232;55.75;36.238;48.547;31.387;49.831;48.684;42.706;52.859;49.86;35.317;39.462;33.729;34.415
PM2.5;uur;µg/m³;20220125 23:00;20220126 00:00;43.5;51.6;51.6;51.5;46.2;46.1;47.6;42.5;39.8;53.3;47.3;50.909;28.084;29.192;;56.122;50.575;55.622;40.756;51.546;25.184;53.594;56.318;35.915;48.243;39.942;46.254;50.977;43.872;47.782;47.4;34.944;29.907;33.024;36.963
PM2.5;uur;µg/m³;20220126 00:00;20220126 01:00;38.9;46.3;44.4;48.7;43.7;43.5;43.7;45.1;40.7;49.8;49.6;53.927;34.17;33.749;;57.945;48.586;60.65;39.139;44.989;25.272;46.763;48.88;28.594;51.271;34.405;48.429;46.175;50.34;49.537;45.107;37.218;31.328;33.857;36.14
PM2.5;uur;µg/m³;20220126 01:00;20220126 02:00;46.5;47.4;45.6;48;43.9;41.5;42.8;49.5;41.6;48.5;49.7;52.996;34.915;36.503;;56.994;46.587;55.877;42.51;42.147;35.15;44.284;48.615;31.289;48.478;29.946;45.617;44.147;34.239;49.831;58.406;31.122;32.857;29.907;39.717
PM2.5;uur;µg/m³;20220126 02:00;20220126 03:00;48.9;48.9;47.7;47.6;46;44.7;47.9;51.2;50.7;46.2;50.5;58.337;29.055;23.41;;53.741;44.686;61.493;45.332;44.519;46.214;50.536;56.965;26.752;44.068;38.698;45.646;47.4;32.191;50.428;56.161;36.013;38.639;29.809;33.484
PM2.5;uur;µg/m³;20220126 03:00;20220126 04:00;49.5;51.6;51.6;48.8;47;49.1;49.8;52.8;44.8;51.9;55.9;50.33;42.069;37.179;;53.29;44.509;60.434;52.222;49.723;54.064;53.545;59.533;36.081;48.566;44.744;49.488;49.439;31.348;53.104;53.878;37.375;37.894;30.838;35.356
PM2.5;uur;µg/m³;20220126 04:00;20220126 05:00;48.7;53.5;53.3;53;49.7;49.4;51.3;49.2;35.8;54.9;56.4;52.653;36.757;47.126;;54.77;50.713;56.651;41.491;50.37;46.028;52.124;51.938;34.317;51.036;52.937;48.968;49.654;36.512;55.25;54.192;42.304;33.2;31.73;40.354
PM2.5;uur;µg/m³;20220126 05:00;20220126 06:00;43.8;51.5;51.4;51.7;46.9;48.7;46.9;34;28;53;52.3;;35.023;29.045;;57.494;43.216;60.64;30.289;55.103;27.771;49.586;45.979;36.659;52.398;56.387;57.337;53.074;46.048;71.263;59.356;48.939;31.436;28.045;38.766
PM2.5;uur;µg/m³;20220126 06:00;20220126 07:00;30.6;38.1;38;49.1;34.6;33.1;32.2;34.1;32.6;50.2;47.5;;49.782;48.694;;54.623;48.664;59.376;30.515;33.288;21.607;35.052;36.287;33.935;57.857;61.15;55.064;51.869;50.164;59.454;60.522;28.427;31.397;27.967;34.337
PM2.5;uur;µg/m³;20220126 07:00;20220126 08:00;31.5;33.9;32.9;33.9;34.4;32.9;33.1;34.1;29;32.7;42;;57.034;57.034;;56.965;51.085;65.246;29.329;34.278;25.909;36.601;36.414;31.024;58.749;55.377;58.69;50.389;53.251;56.455;;23.498;32.347;29.251;33.7
PM2.5;uur;µg/m³;20220126 08:00;20220126 09:00;30.5;33.3;33;31.9;32.6;31.2;31.6;29.8;26.7;;32.4;;59.013;62.649;;53.212;41.618;60.777;24.566;30.054;18.49;26.262;32.641;32.367;47.371;41.373;50.017;41.785;60.464;61.63;65.824;33.631;29.251;25.987;34.582
PM2.5;uur;µg/m³;20220126 09:00;20220126 10:00;27.5;31.5;30.8;31.6;29.1;29.3;29.3;25.6;24.4;;32.2;;52.085;57.827;;38.335;30.779;58.033;18.618;23.919;;29.015;25.732;32.347;40.266;40.481;40.805;43.676;59.219;58.357;56.142;54.633;27.702;31.328;38.6
PM2.5;uur;µg/m³;20220126 10:00;20220126 11:00;25;29.5;29.9;29.6;27.6;27.7;;22.7;19.1;28.5;31.4;;41.04;45.783;;35.082;29.427;46.44;16.354;26.556;20.793;28.702;26.526;24.821;37.326;32.837;39.815;34.944;49.076;55.995;60.375;60.17;29.123;32.436;40.374
PM2.5;uur;µg/m³;20220126 11:00;20220126 12:00;19.4;23.9;24.6;27.6;22.7;24;22.9;18.1;15.2;27.4;35;;37.316;31.142;;28.574;25.791;47.508;15.942;21.293;25.879;20.509;22.489;34.621;33.033;30.838;28.467;28.966;34.67;42.716;51.467;61.689;27.653;32.347;35.287
PM2.5;uur;µg/m³;20220126 12:00;20220126 13:00;16.7;19.5;19.3;22.2;18.1;18;18.2;15.7;14.6;21.7;36.9;;37.345;31.691;;30.721;26.556;43.206;12.493;21.646;35.474;14.727;19.343;20.548;31.857;31.926;31.642;27.006;37.355;37.61;;57.2;22.812;25.693;28.927
PM2.5;uur;µg/m³;20220126 13:00;20220126 14:00;17.3;19.5;19;18.6;17.1;17.7;19.6;15.1;14.3;17.9;36.8;;39.982;34.592;;29.809;23.086;44.323;8.955;15.413;;14.982;18.333;21.675;26.673;25.213;26.614;25.046;32.524;31.054;32.681;48.753;25.546;24.458;29.104
PM2.5;uur;µg/m³;20220126 14:00;20220126 15:00;16.2;18.1;17.5;20.7;17.4;18.8;18.8;16.2;16.8;21.9;34.7;;36.434;39.893;38.404;27.369;27.202;41.981;13.953;14.962;17.569;17.177;18.686;17.5;26.497;19.137;28.594;17.383;26.124;29.525;26.516;32.181;21.832;24.213;31.083
PM2.5;uur;µg/m³;20220126 15:00;20220126 16:00;25.3;24.8;24.4;29.6;18.7;22.4;22.2;19;14.8;30.7;32.7;39.854;41.118;35.611;37.845;33.729;29.006;34.935;10.405;20.744;12.992;20.823;28.388;18.441;21.607;16.658;23.302;19.911;28.908;32.867;30.358;30.495;18.471;22.783;25.615
PM2.5;uur;µg/m³;20220126 16:00;20220126 17:00;28.1;31.5;30.7;32.3;27.9;29.2;28.1;28.6;12.7;33.1;32.2;41.334;28.917;35.003;38.355;38.678;34.102;35.346;8.348;28.878;14.884;32.984;30.583;17.314;25.517;17.442;26.859;28.153;21.224;34.866;35.924;32.475;16.56;22.841;19.95
PM2.5;uur;µg/m³;20220126 17:00;20220126 18:00;28.7;31.9;31.4;31.6;27.6;29.9;28.6;27.2;14.9;32.3;32.3;40.903;28.31;24.811;39.805;37.826;32.171;34.18;10.68;30.672;11.454;32.71;29.711;13.081;30.172;30.838;31.632;18.569;28.692;36.199;40.609;32.641;19.96;22.43;22.283
PM2.5;uur;µg/m³;20220126 18:00;20220126 19:00;26.8;29.6;29.3;29.6;25.7;27.6;26.6;26;21.3;30.6;30.7;45.185;23.371;24.547;45.617;42.108;32.024;40.726;16.765;29.045;10.356;28.192;34.18;14.129;31.289;37.679;30.123;25.086;32.867;32.249;33.416;35.826;17.412;14.952;21.959
PM2.5;uur;µg/m³;20220126 19:00;20220126 20:00;26.3;29.4;29.4;28.7;24.6;26.3;26.2;27.4;24.8;29.6;28.7;42.745;;28.614;35.591;35.278;33.063;36.512;12.228;29.241;10.611;29.868;35.327;16.422;30.064;30.495;36.13;23.88;36.483;38.727;40.609;38.306;21.538;15.795;19.441
PM2.5;uur;µg/m³;20220126 20:00;20220126 21:00;22.1;28.5;28.3;28.2;22.5;23.5;22.8;22.6;11.8;29.3;27.7;41.53;34.66;13.012;38.884;30.28;28.682;43.382;14.266;29.123;13.257;21.969;32.406;14.629;34.033;35.993;33.71;29.241;35.366;36.855;34.425;39.364;15.452;19.98;18.01
PM2.5;uur;µg/m³;20220126 21:00;20220126 22:00;16.7;19.8;19.9;22.7;15.7;15.4;17.1;14.8;13.3;23.2;19.2;39.658;24.762;31.358;42.441;35.003;27.506;37.463;8.303;17.344;10.337;15.834;18.931;9.121;34.327;30.917;32.436;26.967;30.701;27.967;37.169;34.788;15.697;16.814;19.99
PM2.5;uur;µg/m³;20220126 22:00;20220126 23:00;16.7;17.8;18.1;17.4;16.6;15.4;17.8;17.4;16.4;17.7;18.6;35.013;28.829;21.567;31.122;30.142;24.517;30.652;16.579;19.157;11.689;15.266;19.549;6.68;22.4;21.381;26.448;19.598;32.788;25.703;28.594;38.845;11.562;14.629;17.824
PM2.5;uur;µg/m³;20220126 23:00;20220127 00:00;19.4;19.4;19.7;19.2;17.4;17.8;18.7;16.1;15.1;20;20;36.865;22.665;20.303;31.23;17.304;16.677;32.181;7.845;16.785;15.472;19.108;19.323;9.935;20.597;21.822;22.44;12.473;31.612;34.837;35.248;33.063;10.229;18.774;19.323
PM2.5;uur;µg/m³;20220127 00:00;20220127 01:00;19.1;19.8;20;19.4;17.5;18.5;18.2;14.7;15.2;20.2;19.7;32.69;30.858;27.281;29.937;19.353;16.148;28.594;11.023;20.401;14.707;23.429;15.276;14.374;24.076;19.451;18.412;21.371;27.771;28.133;40.501;31.75;16.001;13.571;12.032
PM2.5;uur;µg/m³;20220127 01:00;20220127 02:00;18.2;18.6;18.9;18.5;18.1;18.1;19.3;18.1;19.6;19.1;20;26.115;25.674;23.949;26.663;17.451;12.473;23.096;15.119;19.549;15.021;17.089;18.108;15.158;19.549;20.078;18.049;20.186;17.647;15.09;34.582;33.621;16.471;17.549;23.204
PM2.5;uur;µg/m³;20220127 02:00;20220127 03:00;18.2;19.3;19.8;18.6;18.9;17.9;19.9;19.5;21.2;19.2;19.3;21.95;21.489;17.804;24.272;21.646;15.384;24.743;16.775;18.137;19.862;20.676;18.5;18.676;20.313;18.549;17.824;17.246;20.754;26.703;25.193;24.919;18.686;13.022;8.337
PM2.5;uur;µg/m³;20220127 03:00;20220127 04:00;17.8;18.7;19.2;18.6;17.5;17.9;18.4;16.4;17;19.2;19.4;22.979;24.302;19.019;29.133;19.901;14.884;23.116;13.59;15.785;14.433;17.481;19.431;14.903;21.881;18.676;19.715;17.53;17.344;21.038;-1.675;17.481;20.264;15.237;18.471
PM2.5;uur;µg/m³;20220127 04:00;20220127 05:00;17.6;18.4;18.5;18.4;16.2;17.5;16.9;14.1;14.5;18.9;17.7;20.872;20.685;14.835;25.34;16.618;12.875;17.687;10.533;15.864;12.806;17.5;23.361;12.022;17.451;15.384;26.34;16.932;18.961;21.842;21.901;23.037;16.099;16.462;16.187
PM2.5;uur;µg/m³;20220127 05:00;20220127 06:00;15;16.7;16.6;16.7;15.1;15.3;15.4;14.4;14.6;17.1;17.9;14.57;19.01;14.717;17.794;14.335;12.15;17.363;12.12;15.834;11.405;17.657;17.079;13.394;18.51;17.53;21.861;14.854;13.335;19.235;34.631;30.77;13.335;14.874;19.176
PM2.5;uur;µg/m³;20220127 06:00;20220127 07:00;12.1;13.7;13.6;14;14;13.2;14.5;13.8;14.3;14.3;18;19.99;24.262;18.392;19.774;18.549;11.493;20.137;10.19;10.503;18.03;13.404;15.266;17.02;26.144;19.294;20.901;9.504;17.863;14.658;23.841;17.059;9.749;14.08;14.511
PM2.5;uur;µg/m³;20220127 07:00;20220127 08:00;12.1;13.3;13;13;13.7;13.8;14.8;13.6;13.5;13.2;18.5;15.384;18.745;17.04;19.921;16.344;8.935;21.401;11.366;11.179;12.943;15.08;10.876;12.287;17.481;13.796;14.982;8.837;13.914;21.097;17.226;22.342;7.372;12.512;9.455
PM2.5;uur;µg/m³;20220127 08:00;20220127 09:00;10.9;12.6;11.9;12.9;12.5;12.9;13.7;11.8;13;12.8;16.8;21.528;22.312;19.206;17.226;15.403;10.925;11.709;6.48;9.268;13.051;15.256;14.972;11.807;12.738;11.924;16.315;6.988;15.109;13.286;9.543;12.885;7.794;9.278;7.712
PM2.5;uur;µg/m³;20220127 09:00;20220127 10:00;9;9.9;9.5;10.2;9.8;9.8;10.2;10.2;11.6;10;13.6;22.322;23.204;18.451;10.484;12.963;6.387;21.763;7.887;7.193;9.807;8.101;11.571;7.799;11.826;9.053;13.669;6.771;11.601;15.776;4.172;9.386;4.305;8.194;11.954
PM2.5;uur;µg/m³;20220127 10:00;20220127 11:00;8.7;10;9.5;8.6;9.7;10;10.4;9.7;10.1;8.3;8.8;20.146;18.98;;20.999;13.218;10.582;15.972;7.075;8.26;10.454;8.555;9.886;4.604;11.454;16.481;14.511;5.305;9.641;12.747;15.687;13.963;8.827;7.073;9.592
PM2.5;uur;µg/m³;20220127 11:00;20220127 12:00;8.4;10.1;9.4;9.2;9.1;9.5;9.9;9.8;9.5;8.9;7.1;14.394;16.128;;2.835;9.337;6.492;15.305;5.579;9.758;10.67;9.112;8.022;10.248;10.915;4.907;13.13;5.531;10.003;9.366;15.58;;10.778;8.282;9.357
PM2.5;uur;µg/m³;20220127 12:00;20220127 13:00;8.6;10.4;10;8.5;8.4;9;9.2;9.5;8.5;8.4;6.7;13.453;12.581;;6.489;7.669;5.415;13.541;5.627;8.691;5.622;7.848;13.286;6.153;8.015;12.581;9.445;8.72;10.376;5.868;3.036;-0.33;5.919;10.993;9.308
PM2.5;uur;µg/m³;20220127 13:00;20220127 14:00;7.7;9.6;9.7;8.3;7.1;7.7;8;7.6;7.5;7.9;6.7;12.071;12.767;;7.361;9.268;4.32;14.168;4.949;6.802;3.946;10.003;12.943;9.651;6.219;11.17;10.278;5.111;6.608;3.236;;0.634;4.349;5.726;10.444
