Datum export;20230125 17:07;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220210 11:00;20220210 12:00;5.6;6.5;4.7;4.8;4.3;4.3;4.5;4.5;4.5;4.9;5;13.649;7.121;11.513;7.033;6.73;1.689;11.914;2.352;5.294;4.331;13.012;5.964;;6.903;1.719;8.974;6.614;6.119;-0.378;12.571;-4.965;6.48;7.412;9.004
PM2.5;uur;µg/m³;20220210 12:00;20220210 13:00;5;6.1;5;5;4.9;5.1;5.7;5.8;5.7;5.1;4.8;5.093;9.896;9.102;8.459;8.26;3.73;9.641;1.709;7.605;10.023;10.484;13.286;;9.033;4.849;6.868;6.007;6.352;10.67;6.767;6.323;5.705;8.185;4.479
PM2.5;uur;µg/m³;20220210 13:00;20220210 14:00;5.8;6.9;6.1;6.1;6;6;5.9;5.3;4.7;6.2;5.9;6.942;6.506;7.214;2.755;8.272;5.303;9.121;7.008;15.599;9.758;11.513;7.238;;7.366;7.459;10.121;6.082;3.83;9.19;-1.914;4.607;5.814;6.283;7.11
PM2.5;uur;µg/m³;20220210 14:00;20220210 15:00;5.8;6.1;4.3;4.5;4.4;4.5;4.9;4.9;6.5;4.6;6.6;10.17;3.066;5.488;10.983;11.444;5.525;6.273;3.9;1.925;4.997;12.14;9.66;;6.242;6.387;6.663;6.466;6.496;4.607;;2.627;3.954;6.006;7.06
PM2.5;uur;µg/m³;20220210 15:00;20220210 16:00;4.3;7.7;5.3;5.4;5.3;5.9;5.5;4.8;5.1;4.8;8.9;7.843;7.955;4.262;9.533;8.382;3.302;3.629;-1.118;9.494;0.454;10.542;6.902;;12.189;0.381;4.969;3.238;5.523;13.139;6.867;3.077;3.362;4.135;4.98
PM2.5;uur;µg/m³;20220210 16:00;20220210 17:00;4;7.1;6;4.8;4.4;4.6;5.1;4.7;4.5;4.3;6.3;7.096;4.91;9.455;4.052;8.527;2.445;5.065;-0.574;7.529;2.806;7.453;6.835;;7.993;-1.887;11.767;-0.38;6.952;4.273;16.53;0.782;5.797;2.334;4.855
PM2.5;uur;µg/m³;20220210 17:00;20220210 18:00;3.9;6.9;5.3;5.3;4.7;5.1;4.9;4;3.7;4.3;4.5;10.444;2.584;4.715;7.472;;2.322;11.748;-2.696;5.269;8.558;5.333;3.392;;8.676;2.086;9.376;4.011;6.018;2.502;21.852;-2.966;3.967;2.751;7.794
PM2.5;uur;µg/m³;20220210 18:00;20220210 19:00;3.4;6.3;5.9;4.2;4.4;4.7;4.5;3.9;4.2;4.2;6.2;7.606;10.003;-0.33;4.725;;2.807;7.85;-3.699;5.693;4.305;5.122;2.38;;7.517;1.012;5.653;1.435;6.962;6.596;8.353;5.689;6.177;3.295;4.931
PM2.5;uur;µg/m³;20220210 19:00;20220210 20:00;4.2;6.9;6.3;4.2;4.7;4.9;5.1;4.1;3.7;6.1;5.4;5.004;7.153;-1.348;0.172;11.189;4.78;12.757;3.027;6.507;1.469;7.192;3.849;;8.827;-2.333;7.129;1.131;5.541;5.39;-1.978;1.021;5.894;11.885;9.259
PM2.5;uur;µg/m³;20220210 20:00;20220210 21:00;3.6;5.6;5.2;4.3;4.2;4.3;4.4;3.6;3.9;5.5;5.8;8.132;3.023;-2.505;-0.338;15.325;4.558;7.592;1.573;6.581;5.424;3.718;3.473;;8.175;1.484;11.16;4.194;6.03;7.969;11.777;0.523;6.125;7.924;5.742
PM2.5;uur;µg/m³;20220210 21:00;20220210 22:00;3.6;5.6;4.8;4.2;4;4.1;4.4;4.3;4.6;4.9;6.3;5.468;6.107;0.587;0;9.807;4.549;11.503;0.864;4.2;7.193;2.522;13.09;;7.941;4.353;10.523;1.204;8.662;13.1;20.215;5.913;4.167;9.455;2.453
PM2.5;uur;µg/m³;20220210 22:00;20220210 23:00;3.8;5.4;5;4.1;4.3;4.3;4.6;3.9;4.8;4.3;7;4.835;5.048;-0.91;1.913;5.913;4.141;12.561;2.928;4.331;7.521;3.331;12.453;;9.964;4.22;14.923;0.489;8.049;9.817;9.504;1.966;7.667;6.386;1.92
PM2.5;uur;µg/m³;20220210 23:00;20220211 00:00;4;5.8;5.6;4;4.3;4.6;4.7;4.5;4.9;4.3;7.4;6.47;6.279;-2.489;7.211;8.169;3.747;11.464;2.035;2.259;6.342;2.462;7.483;;8.665;3.939;9.533;0.808;9.631;7.791;-1.14;3.886;5.194;4.792;0.997
PM2.5;uur;µg/m³;20220211 00:00;20220211 01:00;4.6;5.7;6.1;4.6;4.7;4.9;5.2;5.2;5.1;4.4;6.9;8.59;4.597;-0.659;8.036;4.418;5.003;13.277;1.335;1.126;3.9;5.642;10.111;;8.169;2.733;10.464;4.752;10.248;10.836;15.717;4.05;4.128;8.03;7.89
PM2.5;uur;µg/m³;20220211 01:00;20220211 02:00;5.2;6.1;5.2;5.1;5;5.2;5.3;5.2;6.4;5.1;4.7;9.974;5.539;0.873;5.798;5.222;4.093;11.15;-0.54;5.554;7.541;9.151;5.937;;9.778;3.69;9.259;4.58;8.199;9.768;15.736;1.579;5.762;5.51;4.552
PM2.5;uur;µg/m³;20220211 02:00;20220211 03:00;5.9;7;5.5;5.3;5.6;5.6;5.9;5.8;6.9;5.5;5;10.591;10.082;0.9;6.551;5.589;4.255;17.647;-2.607;4.681;4.82;6.177;8.886;;7.245;1.946;7.911;-0.687;6.455;8.02;6.7;5.967;3.813;5.649;3.614
PM2.5;uur;µg/m³;20220211 03:00;20220211 04:00;5.5;5.8;5.6;5.3;5.5;5.7;5.9;5.9;6.7;5.6;5.5;10.043;13.473;3.027;4.105;11.944;2.728;15.893;-0.257;2.057;3.517;4.069;8.155;;5.861;-0.151;9.7;-2.007;3.832;5.648;5.604;8.984;1.865;4.15;6.625
PM2.5;uur;µg/m³;20220211 04:00;20220211 05:00;6.6;5.6;5.6;4.8;6.1;6.1;6.5;7.5;9.1;4.8;5.5;10.542;12.267;1.367;4.147;11.424;-1.169;12.718;1.624;0.6;7.75;2.56;7.462;;7.989;-3.164;9.033;-1.145;2.921;;-4.995;3.065;0.624;5.091;4.354
PM2.5;uur;µg/m³;20220211 05:00;20220211 06:00;10;9.1;9.3;8;9.1;9.2;9.7;10.9;12;8.4;5.7;6.638;9.298;1.347;3.738;6.285;1.731;10.239;1.887;2.512;7.091;4.39;10.513;;9.729;0.471;6.992;-3.984;4.41;9.964;-1.882;-1.586;6.502;4.719;8.577
PM2.5;uur;µg/m³;20220211 06:00;20220211 07:00;8.8;7.7;8.2;7.2;7.6;7.8;8.3;8.9;11.6;7.2;6.6;4.253;10.101;4.12;0.385;6.356;3.049;8.568;1.702;2.372;5.52;4.374;7.666;;9.67;4.357;6.2;0.461;6.275;5.529;16.863;-1.165;7.274;4.717;8.579
PM2.5;uur;µg/m³;20220211 07:00;20220211 08:00;9.3;16.5;7.9;6.7;8.4;8.3;9.4;10.8;11.6;6.9;7.4;0.769;8.857;6.425;0.64;8.342;4.588;8.29;6.108;6.229;11.562;9.121;15.08;;5.71;6.512;8.136;1.128;4.553;4.943;7.101;-4.426;7.481;5.584;7.462
PM2.5;uur;µg/m³;20220211 08:00;20220211 09:00;8.9;22.9;9.6;9.2;9.3;9.4;9.5;8.2;8.7;9.4;7.3;5.142;8.357;11.532;3.349;10.395;5.498;11.669;5.48;10.121;10.915;7.683;9.837;;6.621;6.216;6.146;-0.099;1.004;0.403;-4.567;3.204;5.436;6.37;-0.041
PM2.5;uur;µg/m³;20220211 09:00;20220211 10:00;7.9;14.9;9.1;8.1;8.6;8.7;8.9;8.2;8.5;8.5;8.3;6.953;7.928;12.277;5.74;7.233;4.342;11.797;7.954;8.409;9.317;10.513;12.169;;7.103;11.081;4.693;1.345;-0.622;-0.596;5.66;3.778;7.506;6.462;-0.511
PM2.5;uur;µg/m³;20220211 10:00;20220211 11:00;6.9;13.9;6.7;6.6;6.8;6.7;6.9;6.4;7.3;6.7;7.4;8.624;6.869;10.807;6.576;10.964;2.985;11.62;6.89;11.13;11.287;10.944;10.346;;8.607;8.827;7.428;6.989;1.218;4.219;9.435;7.211;4.452;4.978;2.472
PM2.5;uur;µg/m³;20220211 11:00;20220211 12:00;7;11.9;6.8;5.9;6.9;6.7;7.4;6.9;7.7;6.2;7.8;9.023;8.254;9.631;12.806;8.358;4.176;11.591;8.67;8.305;8.573;9.553;11.111;-1.1;11.718;9.533;8.778;8.698;0.64;2.879;4.799;6.988;3.132;8.549;6.386
PM2.5;uur;µg/m³;20220211 12:00;20220211 13:00;5.8;8.2;6;5.3;6.3;6.2;6.5;5.4;6;5.4;7.5;9.19;4.778;10.66;7.654;15.825;4.636;7.746;8.798;9.807;10.905;8.827;7.285;;9.229;7.946;10.689;7.446;3.677;3.381;7.178;6.028;7.648;6.52;8.626
PM2.5;uur;µg/m³;20220211 13:00;20220211 14:00;5.1;6.6;5.4;5.1;5.6;5.6;6;4.7;5.7;5.2;7.3;8.668;10.758;6.814;10.729;;2.129;9.288;5.246;12.591;8.16;7.27;9.2;;6.648;10.709;11.914;8.041;6.531;3.518;5.823;4.165;4.729;3.443;6.991
PM2.5;uur;µg/m³;20220211 14:00;20220211 15:00;4.7;6.8;4.9;4.3;4.7;4.4;4.9;4.8;5.8;4.6;8.3;6.387;8.122;5.382;9.758;5.889;1.333;12.012;2.366;6.54;6.861;7.302;6.393;;9.778;7.652;7.401;4.131;6.727;7.957;9.18;4.025;3.36;5.175;6.509
PM2.5;uur;µg/m³;20220211 15:00;20220211 16:00;5;4.6;4;3.7;4.4;4.6;4.6;4.6;4.9;3.8;12.6;6.071;5.653;8.209;8.493;8.837;4.137;10.092;2.428;5.217;3.881;7.434;9.249;;7.14;;8.513;3.001;7.209;5.592;7.425;5.281;4.13;5.977;6.844
PM2.5;uur;µg/m³;20220211 16:00;20220211 17:00;4.4;5.5;4.8;4.4;4.6;5.3;4.9;4.3;5.1;4.7;11.9;6.033;7.996;5.669;1.821;5.062;6.478;6.886;2.943;9.317;5.672;8.589;6.031;;8.086;;7.765;5.249;5.521;4.565;4.793;2.667;5.404;3.49;5.928
PM2.5;uur;µg/m³;20220211 17:00;20220211 18:00;4.3;5.3;4.6;3.9;5.2;5.8;4.4;4.4;8;4.3;7.9;4.243;5.539;7.887;3.129;4.234;4.703;10.905;3.271;5.992;5.321;9.337;10.356;4.684;5.582;;12.385;5.768;7.953;7.405;12.953;2.283;4.981;2.187;6.938
PM2.5;uur;µg/m³;20220211 18:00;20220211 19:00;5.3;6.3;5.2;5;8;7.5;5.6;7.5;12.1;5.2;9;7.072;7.167;5.402;3.3;10.092;4.812;14.747;7.513;8.394;9.21;10.19;7.985;2.96;9.347;;10.19;6.264;11.826;10.19;8.414;6.742;7.539;11.503;8.653
PM2.5;uur;µg/m³;20220211 19:00;20220211 20:00;6.4;7.5;5.7;5.2;6.8;9.9;7;9.4;15.4;8;12.5;5.161;6.018;9.2;6.237;13.727;13.375;12.11;8.235;8.7;7.037;17.226;12.12;3.865;21.479;;14.247;2.757;9.553;19.95;14.835;6.03;5.537;9.18;7.396
PM2.5;uur;µg/m³;20220211 20:00;20220211 21:00;8.4;14.7;12.6;9.3;8.8;10.2;13.1;7.9;7.3;10.3;20.8;10.19;15.188;13.825;12.983;18.373;17.246;19.284;13.228;16.667;8.57;18.373;23.135;9.69;22.841;;19.451;11.542;12.777;30.799;30.25;19.843;3.34;8.174;9.121
PM2.5;uur;µg/m³;20220211 21:00;20220211 22:00;13.5;13.1;12.6;12.2;11.7;13.5;13.6;8.4;6.8;10.1;46.8;16.54;8.974;15.56;11.003;20.499;22.293;26.428;15.158;12.395;14.296;20.823;22.538;8.689;24.419;;23.714;10.082;13.169;16.275;20.068;36.601;5.21;11.571;8.659
PM2.5;uur;µg/m³;20220211 22:00;20220211 23:00;12.6;12.6;10.2;13;12.4;11.7;11.7;8.6;9.7;9.5;10.7;11.356;18.255;18.48;13.443;21.479;27.271;23.91;7.862;10.16;27.124;17.177;21.244;12.355;23.233;;24.449;18.559;21.038;21.92;30.093;52.153;9.425;13.296;12.424
PM2.5;uur;µg/m³;20220211 23:00;20220212 00:00;11.7;13.9;10.3;14.4;11.7;10.4;9.4;8.9;6.2;11.1;13.5;13.59;17.638;23.38;19.127;21.528;22.302;37.835;10.758;8.876;19.304;14.805;9.611;7.432;17.471;;17.54;14.737;19.157;21.705;27.545;40.775;6.333;11.209;14.698
PM2.5;uur;µg/m³;20220212 00:00;20220212 01:00;10.4;15.3;11.3;10.9;10.1;9.1;8.9;6.8;8.5;11.3;23.7;10.621;17.491;23.527;20.411;16.873;25.046;32.475;11.954;10.817;23.037;16.422;14.227;13.708;19.01;;13.776;15.531;13.943;17.432;24.184;20.891;7.668;9.896;12.875
PM2.5;uur;µg/m³;20220212 01:00;20220212 02:00;8.4;9.6;8.5;9.7;8.6;7.4;8.5;5.5;6.9;9.1;25.4;14.658;7.129;12.894;21.126;23.616;23.361;28.457;5.927;7.215;17.138;10.111;9.866;7.112;19.715;;21.136;19.019;15.05;19.196;20.979;19.215;10.513;7.416;8.778
PM2.5;uur;µg/m³;20220212 02:00;20220212 03:00;9;8.7;8.1;9.7;7.8;7.5;8.1;5.8;5.9;9.9;22.7;16.285;14.482;7.258;13.306;16.187;18.059;24.449;4.45;8.984;15.393;10.268;14.6;11.16;20.578;;17.677;19.029;10.366;14.394;19.245;11.346;6.711;4.574;5.497
PM2.5;uur;µg/m³;20220212 03:00;20220212 04:00;7.8;7.8;7.4;9.9;8.7;7;8.3;8.2;6.9;11;21.5;17.304;1.96;7.909;16.726;16.687;17.393;20.146;5.957;9.17;8.886;9.886;15.256;8.1;26.007;;21.646;13.659;20.401;14.776;12.747;8.664;8.494;6.089;6.194
PM2.5;uur;µg/m³;20220212 04:00;20220212 05:00;8.1;7.8;7.5;10.8;7.5;7.4;8.3;8.3;9;11.5;19.5;14.658;1.355;5.568;12.346;20.47;16.207;21.812;10.748;10.18;8.442;10.787;17.148;10.376;17.089;;16.981;10.444;18.902;17.853;20.842;9.376;6.376;6.446;7.812
PM2.5;uur;µg/m³;20220212 05:00;20220212 06:00;10.3;10.1;10;12.1;9.8;9.9;10.6;9.7;12.1;12.1;18.5;14.805;3.971;4.219;15.746;19.215;16.854;19.803;12.64;14.227;11.865;12.306;20.872;9.317;17.197;;15.531;18.02;21.215;19.784;20.127;13.394;5.37;6.832;8.519
PM2.5;uur;µg/m³;20220212 06:00;20220212 07:00;12.3;13;12.8;14.8;12.7;12.4;12.8;11.4;14.8;15.6;16.9;16.246;4.264;8.778;19.862;17.726;15.785;21.166;12.708;15.883;14.355;17.491;17.902;9.141;15.511;;15.707;13.12;13.825;27.242;22.557;16.491;4.151;7.642;9.533
PM2.5;uur;µg/m³;20220212 07:00;20220212 08:00;14.2;15.7;15.4;15.7;14.9;14.8;16.3;12.1;15.4;16.7;14.9;15.452;7.662;5.83;18.255;18.5;13.816;21.313;15.09;18.774;10.67;17.794;20.137;12.091;16.315;;18.304;14.56;16.52;18.784;18.03;14.247;4.938;12.64;8.668
PM2.5;uur;µg/m³;20220212 08:00;20220212 09:00;15.3;17.2;16.7;16.3;15.8;16.1;17.2;11.8;14.2;17.2;13.9;11.885;8.837;7.075;20.607;17.265;14.433;12.306;14.952;18.412;17.069;24.096;28.633;15.864;14.874;;15.109;13.286;15.54;14.07;14.198;11.424;6.869;13.002;16.667
PM2.5;uur;µg/m³;20220212 09:00;20220212 10:00;15.3;18.9;15;15.1;16;15.5;17.1;12.9;16.2;16.1;13.5;12.591;6.96;10.787;12.199;18.529;10.601;10.19;16.942;18.157;18.137;17.932;23.498;17.873;18.735;;18.461;19.803;17.932;10.454;11.728;14.286;13.541;11.13;14.57
PM2.5;uur;µg/m³;20220212 10:00;20220212 11:00;15;15.2;14.2;12.9;15.2;14.9;15.6;13.2;13.3;13.1;12.9;11.209;7.761;10.464;13.375;16.442;11.326;16.138;12.022;18.03;17.373;22.685;25.919;14.492;13.247;;17.569;18.01;17.696;16.217;14.09;12.444;11.013;10.748;19.078
PM2.5;uur;µg/m³;20220212 11:00;20220212 12:00;12.6;13.9;12.7;10.2;12.6;13.8;13.3;9;11.6;10.8;11.1;13.012;8.886;9.592;16.716;11.179;11.611;13.139;10.866;17.422;15.246;18.049;10.493;14.443;10.415;;15.276;19.843;18.284;10.983;14.453;12.434;10.484;14.845;15.315
PM2.5;uur;µg/m³;20220212 12:00;20220212 13:00;7.9;12.3;11.1;9.4;10.3;10.8;9.7;9;11.1;10.3;11.3;11.287;7.535;8.916;17.001;16.648;9.112;9.994;6.421;15.364;12.365;14.139;15.707;13.835;11.023;;9.788;16.079;10.68;7.312;14.629;11.62;7.446;6.918;14.472
PM2.5;uur;µg/m³;20220212 13:00;20220212 14:00;7.9;9.8;9.3;8.9;7.5;7.5;8.4;9.5;10.8;9.7;10.2;8.646;5.549;12.551;18.039;16.324;9.69;13.404;8.637;9.023;16.589;9.18;11.091;9.631;8.021;;9.749;20.166;9.641;9.896;4.428;9.455;5.531;7.831;11.032
PM2.5;uur;µg/m³;20220212 14:00;20220212 15:00;7.5;8.4;7.7;7.2;7.2;9.6;7.8;9.7;10.5;7.6;9.6;9.474;5.106;6.923;14.404;11.542;5.636;12.306;14.629;6.717;16.344;24.37;11.669;6.733;9.856;;8.518;11.003;8.087;17.197;0.705;6.058;6.739;7.733;7.689
PM2.5;uur;µg/m³;20220212 15:00;20220212 16:00;7.2;9.2;8.3;6.6;7.4;9.4;7.9;8.9;10.2;6.9;8.4;10.621;5.604;3.685;11.268;9.651;3.788;11.797;9.935;7.01;9.072;19.764;10.17;6.746;12.336;;14.805;9.396;6.242;9.396;17.099;10.787;9.504;7.811;6.125
PM2.5;uur;µg/m³;20220212 16:00;20220212 17:00;8.7;9.5;8.5;7.9;9;9;8.8;10.2;10.7;8.1;7.4;8.788;7.018;2.289;5.826;8.906;1.89;8.876;9.719;7.259;15.178;16.06;12.365;5.821;8.495;;11.493;6.509;8.749;8.035;19.47;19.382;9.317;6.429;6.831
PM2.5;uur;µg/m³;20220212 17:00;20220212 18:00;9.7;11.4;9.1;8.8;9.6;10.6;9.5;9.4;9.1;8.6;7.2;8.677;9.964;3.218;1.447;10.268;6.691;11.816;5.523;17.687;15.452;13.757;9.366;7.932;9.954;;13.208;4.719;10.229;9.847;8.749;6.822;7.198;9.455;7.568
PM2.5;uur;µg/m³;20220212 18:00;20220212 19:00;8.3;11.3;9.8;8.8;8.4;9.8;8.5;8.3;8.8;8.6;8;12.003;7.975;4.353;11.914;8.485;6.787;18.255;5.137;14.707;8.847;10.121;9.131;6.863;14.619;;13.482;3.509;13.453;16.06;1.814;16.285;7.042;12.14;6.291
PM2.5;uur;µg/m³;20220212 19:00;20220212 20:00;8.8;11.8;11.5;9.5;8.8;9.3;9.8;8.3;9.2;9.4;9.8;12.091;7.847;3.56;6.617;15.766;11.885;22.665;12.63;12.159;9.758;9.317;8.58;6.109;14.737;;15.521;2.535;8.142;16.354;12.591;28.947;7.643;14.041;9.925
PM2.5;uur;µg/m³;20220212 20:00;20220212 21:00;8.5;11;12.5;8.7;8.7;9.1;9.9;8.1;8.9;9.8;11.9;9.17;9.768;9.141;16.814;13.698;11.718;13.796;8.739;13.237;13.865;11.023;8.896;6.664;16.148;;14.835;6.604;8.187;9.798;22.263;21.107;8.291;9.425;14.59
PM2.5;uur;µg/m³;20220212 21:00;20220212 22:00;8.8;11.2;12;9.4;9.4;10.3;9.4;8.8;10;10.5;13.7;9.651;17.157;12.747;8.514;19.333;10.944;16.207;8.544;13.933;12.777;9.268;9.847;9.17;11.767;;16.638;8.994;10.778;12.238;10.817;9.435;7.232;7.675;8.053
PM2.5;uur;µg/m³;20220212 22:00;20220212 23:00;11.4;10.9;10.6;11.1;11;10.8;11.7;10;11.1;11.6;14;12.218;17.216;12.522;16.609;14.1;11.826;10.729;6.388;10.062;8.739;15.707;6.339;11.307;18.167;;9.19;10.591;11.532;11.13;12.346;8.333;9.259;10.925;10.454
PM2.5;uur;µg/m³;20220212 23:00;20220213 00:00;12.1;11.1;11;11.1;11.2;11.1;12.5;10.5;11.9;10.8;14;15.403;7.604;5.415;5.678;16.511;7.09;14.227;9.17;13.825;8.098;14.315;9.435;11.816;12.581;;13.531;11.013;9.611;17.167;14.688;8.67;7.801;9.474;14.629
PM2.5;uur;µg/m³;20220213 00:00;20220213 01:00;11.9;11.4;11.4;10.4;11.9;11.4;12.4;11.6;11.9;11.1;11.6;15.119;9.484;3.215;4.668;18.392;13.022;21.969;8.984;9.425;14.649;6.727;6.268;12.208;14.933;;15.923;13.257;12.747;11.356;9.778;19.49;6.29;9.014;12.738
PM2.5;uur;µg/m³;20220213 01:00;20220213 02:00;11.2;11.3;11.4;11;11.7;11.4;12.1;12.1;12.4;11.8;11.4;12.689;7.875;11.562;5.002;18.823;11.15;9.004;8.693;12.551;15.756;14.698;19.696;12.404;14.874;;14.286;9.641;9.631;22.155;16.795;1.035;6.001;11.042;7.777
PM2.5;uur;µg/m³;20220213 02:00;20220213 03:00;10.7;11.1;11.3;11.4;10.9;10.7;11.3;11.3;12.3;12;14.1;12.914;10.268;8.327;5.22;12.052;9.023;13.179;9.896;14.727;11.346;17.255;13.424;8.104;10.895;;17.824;13.796;8.615;3.194;13.169;14.933;11.356;11.209;12.493
PM2.5;uur;µg/m³;20220213 03:00;20220213 04:00;10.6;10.7;11;11.2;10.3;10.3;10.9;11;12.4;11.9;14.5;12.453;8.278;5.701;8.636;7.364;6.653;7.836;9.161;14.57;13.561;14.57;12.316;12.542;12.346;;14.982;13.375;11.65;17.912;9.523;12.042;11.924;9.886;14.306
PM2.5;uur;µg/m³;20220213 04:00;20220213 05:00;10.6;10.8;10.8;11.4;10.5;10.5;10.9;11.2;12.8;11.7;14.5;11.072;6.531;6.271;17.177;10.366;7.019;13.032;10.68;12.512;12.189;11.503;11.395;12.826;6.654;;12.218;9.004;11.797;7.152;10.689;11.375;13.58;10.778;13.825
PM2.5;uur;µg/m³;20220213 05:00;20220213 06:00;10.8;10.9;10.8;11.1;10.5;10.6;11;11.3;13;11.7;14.4;15.511;7.723;10.346;-0.841;10.866;5.577;11.444;8.365;11.699;10.895;12.385;15.139;12.052;10.787;;9.18;7.705;8.275;13.228;15.854;10.621;12.101;12.963;9.043
PM2.5;uur;µg/m³;20220213 06:00;20220213 07:00;10.9;10.9;10.8;10.7;10.9;10.6;11.3;11.6;13.2;11.3;13.9;12.081;7.858;10.092;11.914;12.934;6.114;10.092;7.927;11.14;15.687;12.816;14.129;8.53;12.306;;16.383;14.913;7.784;12.238;8.171;9.856;11.513;14.178;7.737
PM2.5;uur;µg/m³;20220213 07:00;20220213 08:00;11;11;10.8;10.9;10.8;10.8;11.3;11.9;14;11.4;12.7;8.906;8.654;6.569;6.526;14.717;8.847;8.729;11.895;13.727;17.402;17.167;11.767;17.804;11.846;;16.04;9.004;6.129;13.874;10.062;9.474;9.376;12.179;9.102
PM2.5;uur;µg/m³;20220213 08:00;20220213 09:00;10.6;10.7;10.7;10.6;11.2;10.8;11.1;11.5;13.9;11.4;11.8;11.728;7.932;5.855;10.141;11.199;6.26;16.56;10.209;8.945;12.463;11.326;11.934;13.473;11.66;;16.011;9.347;8.308;6.313;10.631;10.964;7.87;12.297;12.208
PM2.5;uur;µg/m³;20220213 09:00;20220213 10:00;10.3;10.9;10.8;10.6;11;10.7;10.6;10.8;13.2;11.4;11.5;10.072;12.787;7.452;9.925;12.189;6.494;9.474;7.1;13.914;11.493;9.239;12.306;14.629;14.805;;17.687;13.375;8.867;9.876;10.278;8.259;16.158;8.092;9.229
PM2.5;uur;µg/m³;20220213 10:00;20220213 11:00;10.5;11.3;10.6;10.1;10.7;10.6;11.3;11.2;12.4;10.4;10.9;10.052;8.211;6.187;16.305;12.679;7.587;15.903;6.777;12.493;10.513;12.698;12.012;11.013;10.092;;15.423;10.278;8.462;7.383;6.314;7.789;7.953;12.522;8.178
PM2.5;uur;µg/m³;20220213 11:00;20220213 12:00;10.1;11;10;9.2;10.5;9.8;11.3;11.4;11.7;9.6;10.4;8.263;6.14;3.41;0.887;10.974;7.425;7.438;4.878;9.18;13.355;10.17;10.405;13.296;16.452;;6.678;10.121;8.266;7.909;4.166;8.299;10.474;16.06;12.169
PM2.5;uur;µg/m³;20220213 12:00;20220213 13:00;9.5;11.6;9.5;9.1;9.6;9.7;11;10.1;10.3;9.3;12.4;6.883;4.356;3.638;11.444;10.356;4.122;10.827;7.357;10.611;13.551;9.259;13.835;8.385;12.179;;13.041;11.248;8.029;5.326;2.979;4.783;7.428;11.287;9.739
PM2.5;uur;µg/m³;20220213 13:00;20220213 14:00;9.3;11.2;9.8;9.4;9.4;11.1;10.2;9.8;10.9;9.9;9.1;4.886;14.619;5.96;9.856;9.504;3.449;8.139;8.57;13.492;14.149;12.355;9.513;10.768;9.21;;13.355;7.98;6.779;7.184;5.041;5.15;11.297;8.906;8.053
PM2.5;uur;µg/m³;20220213 14:00;20220213 15:00;9.7;13.5;10.3;8.3;10;9.9;10.9;9.5;11;8.8;10.8;6.088;10.023;6.784;8.217;7.499;5.384;9.288;6.717;10.787;9.572;12.267;13.384;9.014;10.239;;8.72;5.96;6.981;7.021;5.355;5.236;10.582;6.546;6.827
PM2.5;uur;µg/m³;20220213 15:00;20220213 16:00;10.6;11.8;10.5;8.3;9.9;9.8;11.3;11.7;11.8;8.4;10.2;5.871;10.493;8.428;10.748;9.239;5.479;8.984;5.307;8.965;9.945;9.925;16.079;8.591;9.288;;13.453;9.229;8.945;10.944;10.18;5.514;6.731;8.406;5.964
PM2.5;uur;µg/m³;20220213 16:00;20220213 17:00;9.6;13.1;10.5;8.9;9.7;9.8;10.8;11;12.9;9.5;11.5;9.102;9.925;6.516;8.32;14.923;6.889;6.73;5.139;5.569;11.346;13.286;12.042;6.214;13.286;;11.454;6.863;6.89;9.602;10.611;4.176;7.032;6.887;12.767
PM2.5;uur;µg/m³;20220213 17:00;20220213 18:00;9.2;11.2;11.7;8.7;9.4;9;10.1;10.6;11.6;9.3;11.8;9.259;10.464;5.029;7.178;8.407;6.324;5.15;4.416;8.069;7.142;9.347;9.709;9.7;8.7;;11.816;8.965;7.661;7.764;10.199;5.843;7.702;9.494;8.385
PM2.5;uur;µg/m³;20220213 18:00;20220213 19:00;10.5;12.6;13.8;9.6;9.7;9.9;11.2;10;11.7;10.1;11.6;11.13;12.375;6.604;6.922;11.14;6.253;14.952;5.361;7.394;5.79;11.287;12.649;10.248;9.915;;10.964;6.902;14.541;6.952;12.081;9.19;6.296;7.819;6.13
PM2.5;uur;µg/m³;20220213 19:00;20220213 20:00;11.7;13.7;15.6;10.4;10.9;11.1;12.3;10.9;12.9;10.7;11.1;13.747;12.679;9.337;11.669;10.64;4.408;10.425;5.068;11.209;13.825;8.631;15.188;8.003;9.425;;11.513;5.744;11.258;5.86;11.219;19.333;9.072;8.22;10.366
PM2.5;uur;µg/m³;20220213 20:00;20220213 21:00;11;13.9;13.9;10.6;11;11.1;12.6;10.7;12.7;11.2;9.7;12.973;12.542;7.885;13.747;8.236;4.465;13.081;10.523;10.974;9.533;12.728;17.246;13.355;13.698;;11.924;6.054;8.759;7.004;20.597;11.248;9.994;9.876;8.759
